TransactionID,CustomerID,ProductCategory,OrderIntensity,IsCustomOrder,Quantity,NumberOfLineItems,OrderWeight_kg,TransactionAmount_EUR,PickPackCost_EUR,ReceivingCost_EUR,PutawayCost_EUR,StorageCost_EUR,IndirectLaborCost_EUR,InboundTransportCost_EUR,ShrinkageCost_EUR,ReturnsCost_EUR,EquipmentTechCost_EUR,ColdChainMultiplier,ServiceCostMultiplier,TotalWarehouseOperationsCost_EUR,CostPerUnit_EUR
TXN-2023-014226,CUST-433,Grocery,Medium,False,10,1,47.39,272.05,6.0,5.0,6.5,7.11,2.62,10.0,2.72,2.72,1.36,1.0,1.2,52.84,5.28
TXN-2023-014227,CUST-433,Fresh,Medium,False,20,5,52.89,512.48,37.5,5.0,13.0,23.8,8.32,10.0,25.62,15.37,4.38,1.5,1.3,278.86,13.94
TXN-2023-014228,CUST-433,Fresh,Medium,False,18,2,47.6,454.92,15.0,5.0,11.7,21.42,4.75,10.0,22.75,13.65,2.89,1.5,1.5,241.12,13.4
TXN-2023-014229,CUST-433,Fresh,Medium,False,20,3,52.89,519.9,22.5,5.0,13.0,23.8,6.08,10.0,26.0,15.6,3.52,1.5,1.5,282.35,14.12
TXN-2023-014230,CUST-433,Grocery,Medium,False,9,1,42.65,248.43,6.0,5.0,5.85,6.4,2.53,10.0,2.48,2.48,1.29,1.0,1.5,63.05,7.01
TXN-2023-014231,CUST-434,Milk,Low,False,10,1,8.78,251.37,6.5,5.0,6.5,3.07,2.7,10.0,7.54,5.03,1.19,1.5,1.0,71.29,7.13
TXN-2023-014232,CUST-434,Fresh,Medium,False,7,5,18.51,198.42,37.5,5.0,4.55,8.33,7.06,10.0,9.92,5.95,3.12,1.5,1.5,205.72,29.39
TXN-2023-014233,CUST-434,Fresh,Low,False,14,2,37.02,371.75,15.0,5.0,9.1,11.11,4.37,10.0,18.59,11.15,2.23,1.5,1.0,129.81,9.27
TXN-2023-014234,CUST-434,Milk,Medium,False,9,2,7.9,247.6,13.0,5.0,5.85,4.15,3.58,10.0,7.43,4.95,1.58,1.5,1.5,124.95,13.88
TXN-2023-014235,CUST-434,Milk,Low,False,12,2,10.53,306.88,13.0,5.0,7.8,3.69,3.87,10.0,9.21,6.14,1.67,1.5,1.0,90.55,7.55
TXN-2023-014236,CUST-434,Fresh,Low,False,3,5,7.93,85.55,37.5,5.0,1.95,2.38,6.67,10.0,4.28,2.57,2.67,1.5,1.0,109.52,36.51
TXN-2023-014237,CUST-434,Milk,Medium,False,2,4,1.76,66.88,26.0,5.0,1.3,0.92,4.84,10.0,2.01,1.34,1.9,1.5,1.5,119.96,59.98
TXN-2023-014238,CUST-434,Milk,Low,False,6,2,5.27,154.09,13.0,5.0,3.9,1.84,3.28,10.0,4.62,3.08,1.35,1.5,1.0,69.13,11.52
TXN-2023-014239,CUST-434,Grocery,High,False,5,5,23.7,132.78,30.0,5.0,3.25,4.74,5.74,10.0,1.33,1.33,2.44,1.0,1.8,114.87,22.97
TXN-2023-014240,CUST-434,Milk,Medium,False,3,3,2.63,75.68,19.5,5.0,1.95,1.38,3.97,10.0,2.27,1.51,1.59,1.5,1.3,91.99,30.66
TXN-2023-014241,CUST-434,Fresh,Low,False,15,5,39.67,388.64,37.5,5.0,9.75,11.9,7.84,10.0,19.43,11.66,3.6,1.5,1.0,175.02,11.67
TXN-2023-014242,CUST-434,Fresh,Low,False,5,4,13.22,137.79,30.0,5.0,3.25,3.97,5.74,10.0,6.89,4.13,2.4,1.5,1.0,107.06,21.41
TXN-2023-014243,CUST-434,Frozen,Low,False,7,1,10.91,186.01,6.5,5.0,4.55,4.36,2.41,10.0,3.72,3.72,1.14,1.0,1.0,41.4,5.91
TXN-2023-014244,CUST-434,Milk,Low,False,6,2,5.27,161.68,13.0,5.0,3.9,1.84,3.28,10.0,4.85,3.23,1.35,1.5,1.0,69.7,11.62
TXN-2023-014245,CUST-434,Delicatessen,Medium,False,5,4,3.07,129.78,28.0,5.0,3.25,1.47,5.44,10.0,10.38,6.49,2.16,1.5,1.5,162.43,32.49
TXN-2023-014246,CUST-434,Fresh,Low,False,10,5,26.45,254.3,37.5,5.0,6.5,7.93,7.35,10.0,12.72,7.63,3.21,1.5,1.0,146.76,14.68
TXN-2023-014247,CUST-434,Frozen,Low,False,15,3,23.37,391.77,19.5,5.0,9.75,9.35,5.14,10.0,7.84,7.84,2.44,1.0,1.0,76.84,5.12
TXN-2023-014248,CUST-434,Fresh,Medium,False,16,2,42.31,422.77,15.0,5.0,10.4,19.04,4.56,10.0,21.14,12.68,2.7,1.5,1.5,226.18,14.14
TXN-2023-014249,CUST-434,Milk,Low,False,6,3,5.27,168.56,19.5,5.0,3.9,1.84,4.26,10.0,5.06,3.37,1.73,1.5,1.0,81.98,13.66
TXN-2023-014250,CUST-434,Delicatessen,Medium,False,8,5,4.91,205.41,35.0,5.0,5.2,2.36,6.78,10.0,16.43,10.27,2.72,1.5,1.5,210.95,26.37
TXN-2023-014251,CUST-434,Delicatessen,Low,False,18,5,11.04,456.23,35.0,5.0,11.7,3.53,7.75,10.0,36.5,22.81,3.15,1.5,1.0,203.17,11.29
TXN-2023-014252,CUST-434,Grocery,Low,False,6,4,28.44,156.74,24.0,5.0,3.9,2.84,4.93,10.0,1.57,1.57,2.03,1.0,1.0,55.85,9.31
TXN-2023-014253,CUST-434,Frozen,Medium,False,18,5,28.05,456.23,32.5,5.0,11.7,16.83,7.38,10.0,9.12,9.12,3.67,1.0,1.2,126.39,7.02
TXN-2023-014254,CUST-434,Grocery,Medium,False,5,2,23.7,131.69,12.0,5.0,3.25,3.55,3.04,10.0,1.32,1.32,1.34,1.0,1.5,61.23,12.25
TXN-2023-014255,CUST-434,Grocery,Low,False,6,2,28.44,166.91,12.0,5.0,3.9,2.84,3.13,10.0,1.67,1.67,1.34,1.0,1.0,41.56,6.93
TXN-2023-014256,CUST-434,Fresh,Low,False,3,1,7.93,88.72,7.5,5.0,1.95,2.38,2.17,10.0,4.44,2.66,0.95,1.5,1.0,55.57,18.52
TXN-2023-014257,CUST-434,Grocery,Medium,False,6,5,28.44,171.19,30.0,5.0,3.9,4.27,5.83,10.0,1.71,1.71,2.45,1.0,1.5,97.31,16.22
TXN-2023-014258,CUST-434,Grocery,Medium,False,3,5,14.22,86.69,30.0,5.0,1.95,2.13,5.54,10.0,0.87,0.87,2.23,1.0,1.5,87.89,29.3
TXN-2023-014259,CUST-434,Grocery,Medium,False,3,1,14.22,86.14,6.0,5.0,1.95,2.13,1.94,10.0,0.86,0.86,0.85,1.0,1.5,44.4,14.8
TXN-2023-014260,CUST-434,Fresh,Medium,False,20,4,52.89,515.37,30.0,5.0,13.0,23.8,7.2,10.0,25.77,15.46,3.95,1.5,1.5,301.91,15.1
TXN-2023-014261,CUST-434,Grocery,Low,False,15,3,71.09,378.75,18.0,5.0,9.75,7.11,4.91,10.0,3.79,3.79,2.24,1.0,1.0,64.58,4.31
TXN-2023-014262,CUST-434,Frozen,Medium,False,6,5,9.35,158.73,32.5,5.0,3.9,5.61,6.21,10.0,3.17,3.17,2.66,1.0,1.3,93.9,15.65
TXN-2023-014263,CUST-434,Frozen,Medium,False,8,4,12.47,224.72,26.0,5.0,5.2,7.48,5.43,10.0,4.49,4.49,2.46,1.0,1.5,105.83,13.23
TXN-2023-014264,CUST-434,Fresh,Low,False,7,4,18.51,196.28,30.0,5.0,4.55,5.55,5.93,10.0,9.81,5.89,2.55,1.5,1.0,118.94,16.99
TXN-2023-014265,CUST-434,Delicatessen,Medium,False,8,1,4.91,218.33,7.0,5.0,5.2,2.36,2.58,10.0,17.47,10.92,1.11,1.5,1.5,138.66,17.33
TXN-2023-014266,CUST-434,Delicatessen,Low,False,4,2,2.45,116.87,14.0,5.0,2.6,0.79,3.24,10.0,9.35,5.84,1.28,1.5,1.0,78.15,19.54
TXN-2023-014267,CUST-434,Fresh,Low,False,10,1,26.45,252.57,7.5,5.0,6.5,7.93,2.85,10.0,12.63,7.58,1.49,1.5,1.0,92.22,9.22
TXN-2023-014268,CUST-434,Milk,High,False,17,5,14.92,442.41,32.5,5.0,11.05,10.44,7.28,10.0,13.27,8.85,3.31,1.5,1.8,274.62,16.15
TXN-2023-014269,CUST-434,Milk,Low,False,6,3,5.27,172.71,19.5,5.0,3.9,1.84,4.26,10.0,5.18,3.45,1.73,1.5,1.0,82.3,13.72
TXN-2023-014270,CUST-434,Frozen,Low,False,10,5,15.58,260.02,32.5,5.0,6.5,6.23,6.6,10.0,5.2,5.2,2.84,1.0,1.0,80.08,8.01
TXN-2023-014271,CUST-434,Milk,Medium,False,5,1,4.39,144.12,6.5,5.0,3.25,2.3,2.21,10.0,4.32,2.88,0.96,1.5,1.5,84.23,16.85
TXN-2023-014272,CUST-434,Milk,Medium,False,6,5,5.27,152.11,32.5,5.0,3.9,2.76,6.21,10.0,4.56,3.04,2.52,1.5,1.2,126.9,21.15
TXN-2023-014273,CUST-434,Milk,Medium,False,10,1,8.78,253.63,6.5,5.0,6.5,4.61,2.7,10.0,7.61,5.07,1.27,1.5,1.5,110.82,11.08
TXN-2023-014274,CUST-434,Delicatessen,Low,False,4,5,2.45,104.48,35.0,5.0,2.6,0.79,6.39,10.0,8.36,5.22,2.49,1.5,1.0,113.77,28.44
TXN-2023-014275,CUST-434,Milk,Low,False,12,4,10.53,309.65,26.0,5.0,7.8,3.69,5.82,10.0,9.29,6.19,2.42,1.5,1.0,114.31,9.53
TXN-2023-014276,CUST-435,Fresh,Low,False,18,1,47.6,462.71,7.5,5.0,11.7,14.28,3.63,10.0,23.14,13.88,2.11,1.5,1.0,136.85,7.6
TXN-2023-014277,CUST-435,Fresh,Medium,False,47,3,124.29,1193.8,22.5,5.0,30.55,55.93,8.71,10.0,59.69,35.81,6.13,1.5,1.3,456.94,9.72
TXN-2023-014278,CUST-435,Grocery,Medium,False,17,1,80.57,426.67,6.0,5.0,11.05,12.08,3.31,10.0,4.27,4.27,1.87,1.0,1.5,86.77,5.1
TXN-2023-014279,CUST-435,Fresh,Medium,False,56,4,148.09,1410.03,30.0,5.0,36.4,66.64,10.71,10.0,70.5,42.3,7.44,1.5,1.5,627.73,11.21
TXN-2023-014280,CUST-435,Fresh,Medium,False,21,3,55.54,539.14,22.5,5.0,13.65,24.99,6.17,10.0,26.96,16.17,3.62,1.5,1.5,290.39,13.83
TXN-2023-014281,CUST-435,Milk,Medium,False,25,2,21.94,638.47,13.0,5.0,16.25,11.52,5.14,10.0,19.15,12.77,2.55,1.5,1.2,171.67,6.87
TXN-2023-014282,CUST-435,Fresh,Medium,False,19,2,50.25,480.88,15.0,5.0,12.35,22.61,4.85,10.0,24.04,14.43,2.99,1.5,1.5,250.37,13.18
TXN-2023-014283,CUST-435,Fresh,Medium,False,42,1,111.07,1069.5,7.5,5.0,27.3,49.98,5.97,10.0,53.48,32.09,4.79,1.5,1.5,441.22,10.51
TXN-2023-014284,CUST-435,Fresh,Low,False,21,1,55.54,541.22,7.5,5.0,13.65,16.66,3.92,10.0,27.06,16.24,2.34,1.5,1.0,153.55,7.31
TXN-2023-014285,CUST-435,Fresh,Low,False,34,2,89.91,873.41,15.0,5.0,22.1,26.97,6.32,10.0,43.67,26.2,3.77,1.5,1.0,238.55,7.02
TXN-2023-014286,CUST-435,Grocery,Medium,False,31,1,146.91,788.1,6.0,5.0,20.15,22.04,4.67,10.0,7.88,7.88,2.89,1.0,1.2,103.82,3.35
TXN-2023-014287,CUST-435,Fresh,Medium,False,14,2,37.02,365.75,15.0,5.0,9.1,16.66,4.37,10.0,18.29,10.97,2.51,1.5,1.3,179.19,12.8
TXN-2023-014288,CUST-435,Frozen,Low,False,19,2,29.61,485.37,13.0,5.0,12.35,11.84,4.55,10.0,9.71,9.71,2.34,1.0,1.0,78.5,4.13
TXN-2023-014289,CUST-435,Grocery,Low,False,9,4,42.65,243.12,24.0,5.0,5.85,4.27,5.23,10.0,2.43,2.43,2.22,1.0,1.0,61.42,6.82
TXN-2023-014290,CUST-435,Grocery,Medium,False,8,1,37.91,204.21,6.0,5.0,5.2,5.69,2.43,10.0,2.04,2.04,1.22,1.0,1.5,59.43,7.43
TXN-2023-014291,CUST-435,Fresh,Medium,False,58,4,153.38,1474.25,30.0,5.0,37.7,69.02,10.9,10.0,73.71,44.23,7.63,1.5,1.5,648.45,11.18
TXN-2023-014292,CUST-435,Fresh,Medium,False,42,1,111.07,1066.68,7.5,5.0,27.3,49.98,5.97,10.0,53.33,32.0,4.79,1.5,1.3,381.95,9.09
TXN-2023-014293,CUST-435,Fresh,Medium,False,35,5,92.56,889.85,37.5,5.0,22.75,41.65,9.79,10.0,44.49,26.7,5.83,1.5,1.5,458.35,13.1
TXN-2023-014294,CUST-435,Fresh,Medium,False,11,3,29.09,280.83,22.5,5.0,7.15,13.09,5.2,10.0,14.04,8.42,2.65,1.5,1.5,198.12,18.01
TXN-2023-014295,CUST-435,Fresh,Medium,False,38,5,100.49,960.28,37.5,5.0,24.7,45.22,10.08,10.0,48.01,28.81,6.13,1.5,1.3,420.13,11.06
TXN-2023-014296,CUST-435,Fresh,Low,False,33,3,87.27,827.53,22.5,5.0,21.45,26.18,7.34,10.0,41.38,24.83,4.12,1.5,1.0,244.2,7.4
TXN-2023-014297,CUST-435,Fresh,Low,False,18,1,47.6,462.32,7.5,5.0,11.7,14.28,3.63,10.0,23.12,13.87,2.11,1.5,1.0,136.8,7.6
TXN-2023-014298,CUST-435,Milk,Low,False,19,3,16.67,494.08,19.5,5.0,12.35,5.84,5.53,10.0,14.82,9.88,2.41,1.5,1.0,127.99,6.74
TXN-2023-014299,CUST-435,Grocery,Medium,False,23,3,109.0,578.31,18.0,5.0,14.95,16.35,5.69,10.0,5.78,5.78,3.0,1.0,1.3,109.93,4.78
TXN-2023-014300,CUST-435,Fresh,Low,False,19,5,50.25,494.84,37.5,5.0,12.35,15.07,8.23,10.0,24.74,14.85,3.91,1.5,1.0,197.47,10.39
TXN-2023-014301,CUST-435,Fresh,Medium,False,22,4,58.18,561.8,30.0,5.0,14.3,26.18,7.39,10.0,28.09,16.85,4.14,1.5,1.5,319.42,14.52
TXN-2023-014302,CUST-435,DetergentsPaper,Medium,False,29,1,29.45,746.71,5.5,5.0,18.85,3.53,4.4,10.0,3.73,3.73,1.86,1.0,1.5,84.93,2.93
TXN-2023-014303,CUST-435,Fresh,Medium,False,15,3,39.67,396.26,22.5,5.0,9.75,17.85,5.59,10.0,19.81,11.89,3.03,1.5,1.5,237.2,15.81
TXN-2023-014304,CUST-435,Fresh,Low,False,21,2,55.54,537.19,15.0,5.0,13.65,16.66,5.05,10.0,26.86,16.12,2.77,1.5,1.0,166.65,7.94
TXN-2023-014305,CUST-435,Milk,Low,False,83,2,72.84,2099.91,13.0,5.0,53.95,25.49,10.79,10.0,63.0,42.0,5.41,1.5,1.0,342.97,4.13
TXN-2023-014306,CUST-435,Fresh,Medium,False,18,2,47.6,473.74,15.0,5.0,11.7,21.42,4.75,10.0,23.69,14.21,2.89,1.5,1.2,195.6,10.87
TXN-2023-014307,CUST-435,Fresh,Low,False,34,3,89.91,872.9,22.5,5.0,22.1,26.97,7.44,10.0,43.65,26.19,4.2,1.5,1.0,252.07,7.41
TXN-2023-014308,CUST-435,Fresh,Medium,False,16,2,42.31,405.95,15.0,5.0,10.4,19.04,4.56,10.0,20.3,12.18,2.7,1.5,1.5,223.15,13.95
TXN-2023-014309,CUST-435,Fresh,Medium,False,21,3,55.54,539.39,22.5,5.0,13.65,24.99,6.17,10.0,26.97,16.18,3.62,1.5,1.2,232.34,11.06
TXN-2023-014310,CUST-435,Grocery,Medium,False,13,5,61.61,346.31,30.0,5.0,8.45,9.24,6.52,10.0,3.46,3.46,2.96,1.0,1.3,102.82,7.91
TXN-2023-014311,CUST-435,Delicatessen,Medium,False,35,2,21.47,885.13,14.0,5.0,22.75,10.31,6.26,10.0,70.81,44.26,2.92,1.5,1.5,419.18,11.98
TXN-2023-014312,CUST-435,Fresh,Medium,False,23,4,60.82,586.05,30.0,5.0,14.95,27.37,7.49,10.0,29.3,17.58,4.24,1.5,1.5,328.36,14.28
TXN-2023-014313,CUST-435,Fresh,Medium,False,25,2,66.11,636.49,15.0,5.0,16.25,29.75,5.44,10.0,31.82,19.09,3.57,1.5,1.3,265.06,10.6
TXN-2023-014314,CUST-435,Grocery,Medium,False,22,4,104.26,567.26,24.0,5.0,14.3,15.64,6.49,10.0,5.67,5.67,3.27,1.0,1.5,135.08,6.14
TXN-2023-014315,CUST-435,Fresh,Low,False,11,3,29.09,289.98,22.5,5.0,7.15,8.73,5.2,10.0,14.5,8.7,2.43,1.5,1.0,126.3,11.48
TXN-2023-014316,CUST-435,Fresh,Medium,False,30,2,79.34,763.72,15.0,5.0,19.5,35.7,5.92,10.0,38.19,22.91,4.06,1.5,1.3,304.75,10.16
TXN-2023-014317,CUST-435,Fresh,Low,False,22,2,58.18,569.07,15.0,5.0,14.3,17.45,5.14,10.0,28.45,17.07,2.84,1.5,1.0,172.9,7.86
TXN-2023-014318,CUST-435,Grocery,Low,False,14,5,66.35,351.59,30.0,5.0,9.1,6.63,6.62,10.0,3.52,3.52,2.87,1.0,1.0,77.25,5.52
TXN-2023-014319,CUST-435,Fresh,Low,False,42,5,111.07,1050.26,37.5,5.0,27.3,33.32,10.47,10.0,52.51,31.51,5.68,1.5,1.0,319.94,7.62
TXN-2023-014320,CUST-435,Grocery,Low,False,28,2,132.7,722.88,12.0,5.0,18.2,13.27,5.28,10.0,7.23,7.23,2.69,1.0,1.0,80.89,2.89
TXN-2023-014321,CUST-435,Grocery,Medium,False,50,1,236.96,1252.58,6.0,5.0,32.5,35.54,6.52,10.0,12.53,12.53,4.28,1.0,1.5,187.35,3.75
TXN-2023-014322,CUST-435,Fresh,Medium,False,18,3,47.6,455.92,22.5,5.0,11.7,21.42,5.88,10.0,22.8,13.68,3.33,1.5,1.2,209.34,11.63
TXN-2023-014323,CUST-435,Grocery,Medium,False,7,3,33.17,181.57,18.0,5.0,4.55,4.98,4.13,10.0,1.82,1.82,1.83,1.0,1.5,78.18,11.17
TXN-2023-014324,CUST-436,Fresh,Low,False,95,4,251.23,2390.86,30.0,5.0,61.75,75.37,14.51,10.0,119.54,71.73,9.33,1.5,1.0,595.85,6.27
TXN-2023-014325,CUST-436,Fresh,Medium,False,94,4,248.59,2355.79,30.0,5.0,61.1,111.86,14.41,10.0,117.79,70.67,11.12,1.5,1.5,971.91,10.34
TXN-2023-014326,CUST-436,Frozen,High,False,83,3,129.33,2081.41,19.5,5.0,53.95,103.47,11.77,10.0,41.63,41.63,9.68,1.0,1.8,533.93,6.43
TXN-2023-014327,CUST-436,Frozen,Medium,False,67,5,104.4,1693.0,32.5,5.0,43.55,62.64,12.16,10.0,33.86,33.86,7.79,1.0,1.5,362.04,5.4
TXN-2023-014328,CUST-436,Fresh,High,False,51,3,134.87,1289.14,22.5,5.0,33.15,80.92,9.1,10.0,64.46,38.67,7.53,1.5,1.8,732.61,14.36
TXN-2023-014329,CUST-436,Frozen,Medium,False,80,5,124.66,2014.93,32.5,5.0,52.0,74.8,13.42,10.0,40.3,40.3,8.89,1.0,1.3,360.37,4.5
TXN-2023-014330,CUST-436,Frozen,Medium,False,61,4,95.05,1549.73,26.0,5.0,39.65,57.03,10.6,10.0,30.99,30.99,6.91,1.0,1.5,325.77,5.34
TXN-2023-014331,CUST-436,Frozen,Medium,False,76,1,118.43,1912.09,6.5,5.0,49.4,71.06,9.13,10.0,38.24,38.24,7.05,1.0,1.5,351.94,4.63
TXN-2023-014332,CUST-436,Fresh,Low,False,88,3,232.72,2223.83,22.5,5.0,57.2,69.82,12.71,10.0,111.19,66.71,8.36,1.5,1.0,545.23,6.2
TXN-2023-014333,CUST-436,Milk,Medium,False,55,5,48.27,1383.88,32.5,5.0,35.75,25.34,10.99,10.0,41.52,27.68,5.48,1.5,1.5,437.06,7.95
TXN-2023-014334,CUST-436,Delicatessen,Low,False,72,2,44.17,1807.68,14.0,5.0,46.8,14.14,9.87,10.0,144.61,90.38,4.49,1.5,1.0,508.94,7.07
TXN-2023-014335,CUST-436,Grocery,Medium,False,243,5,1151.62,6083.71,30.0,5.0,157.95,172.74,28.94,10.0,60.84,60.84,19.73,1.0,1.5,819.06,3.37
TXN-2023-014336,CUST-436,Fresh,Low,False,165,1,436.35,4127.21,7.5,5.0,107.25,130.9,17.96,10.0,206.36,123.82,13.43,1.5,1.0,933.34,5.66
TXN-2023-014337,CUST-436,Fresh,Medium,False,89,2,235.36,2248.11,15.0,5.0,57.85,105.91,11.68,10.0,112.41,67.44,9.77,1.5,1.3,770.37,8.66
TXN-2023-014338,CUST-436,Frozen,Medium,False,74,4,115.31,1854.4,26.0,5.0,48.1,69.19,11.86,10.0,37.09,37.09,8.01,1.0,1.2,302.8,4.09
TXN-2023-014339,CUST-436,Grocery,Medium,False,81,3,383.87,2042.38,18.0,5.0,52.65,57.58,11.35,10.0,20.42,20.42,7.23,1.0,1.3,263.45,3.25
TXN-2023-014340,CUST-436,Milk,Medium,False,75,5,65.82,1893.9,32.5,5.0,48.75,34.56,12.94,10.0,56.82,37.88,6.69,1.5,1.5,551.53,7.35
TXN-2023-014341,CUST-436,Fresh,Low,False,91,3,240.65,2287.27,22.5,5.0,59.15,72.2,13.0,10.0,114.36,68.62,8.59,1.5,1.0,560.13,6.16
TXN-2023-014342,CUST-436,Fresh,Low,False,84,2,222.14,2113.1,15.0,5.0,54.6,66.64,11.19,10.0,105.66,63.39,7.62,1.5,1.0,508.65,6.06
TXN-2023-014343,CUST-436,Grocery,Medium,False,50,4,236.96,1264.28,24.0,5.0,32.5,35.54,9.22,10.0,12.64,12.64,5.31,1.0,1.5,220.3,4.41
TXN-2023-014344,CUST-436,Frozen,Medium,False,85,1,132.45,2146.59,6.5,5.0,55.25,79.47,10.01,10.0,42.93,42.93,7.81,1.0,1.5,389.86,4.59
TXN-2023-014345,CUST-436,Frozen,Low,False,39,1,60.77,986.22,6.5,5.0,25.35,24.31,5.53,10.0,19.72,19.72,3.33,1.0,1.0,119.47,3.06
TXN-2023-014346,CUST-436,Frozen,Low,False,105,1,163.62,2628.15,6.5,5.0,68.25,65.45,11.96,10.0,52.56,52.56,7.86,1.0,1.0,280.14,2.67
TXN-2023-014347,CUST-436,Grocery,High,False,72,3,341.22,1801.39,18.0,5.0,46.8,68.24,10.47,10.0,18.01,18.01,7.43,1.0,1.8,363.54,5.05
TXN-2023-014348,CUST-436,Frozen,Low,False,57,2,88.82,1448.24,13.0,5.0,37.05,35.53,8.26,10.0,28.96,28.96,4.94,1.0,1.0,171.71,3.01
TXN-2023-014349,CUST-436,Grocery,Medium,False,127,2,601.88,3198.84,12.0,5.0,82.55,90.28,14.93,10.0,31.99,31.99,10.24,1.0,1.5,433.47,3.41
TXN-2023-014350,CUST-436,Milk,Medium,False,90,4,78.98,2258.11,26.0,5.0,58.5,41.47,13.42,10.0,67.74,45.16,7.22,1.5,1.5,617.66,6.86
TXN-2023-014351,CUST-436,Milk,High,False,42,5,36.86,1057.7,32.5,5.0,27.3,25.8,9.72,10.0,31.73,21.15,5.02,1.5,1.8,454.2,10.81
TXN-2023-014352,CUST-436,Grocery,Medium,False,161,3,763.01,4045.04,18.0,5.0,104.65,114.45,19.15,10.0,40.45,40.45,13.06,1.0,1.5,547.82,3.4
TXN-2023-014353,CUST-436,Grocery,Low,False,68,1,322.26,1721.03,6.0,5.0,44.2,32.23,8.28,10.0,17.21,17.21,4.79,1.0,1.0,144.91,2.13
TXN-2023-014354,CUST-436,Grocery,Low,False,86,1,407.57,2169.25,6.0,5.0,55.9,40.76,10.04,10.0,21.69,21.69,5.88,1.0,1.0,176.96,2.06
TXN-2023-014355,CUST-436,Milk,Low,False,39,1,34.23,998.12,6.5,5.0,25.35,11.98,5.53,10.0,29.94,19.96,2.72,1.5,1.0,175.47,4.5
TXN-2023-014356,CUST-436,Grocery,Low,False,80,5,379.13,2016.8,30.0,5.0,52.0,37.91,13.05,10.0,20.17,20.17,6.9,1.0,1.0,195.2,2.44
TXN-2023-014357,CUST-436,Fresh,Medium,False,88,5,232.72,2209.83,37.5,5.0,57.2,104.72,14.96,10.0,110.49,66.29,10.97,1.5,1.5,938.55,10.67
TXN-2023-014358,CUST-437,Fresh,High,False,65,1,171.9,1645.74,7.5,5.0,42.25,103.14,8.21,10.0,82.29,49.37,8.3,1.5,1.8,853.37,13.13
TXN-2023-014359,CUST-437,Fresh,Low,False,31,4,81.98,794.04,30.0,5.0,20.15,24.59,8.27,10.0,39.7,23.82,4.4,1.5,1.0,248.91,8.03
TXN-2023-014360,CUST-437,Fresh,Low,False,80,2,211.56,2017.37,15.0,5.0,52.0,63.47,10.8,10.0,100.87,60.52,7.31,1.5,1.0,487.46,6.09
TXN-2023-014361,CUST-437,Fresh,Low,False,49,3,129.58,1231.93,22.5,5.0,31.85,38.87,8.9,10.0,61.6,36.96,5.36,1.5,1.0,331.56,6.77
TXN-2023-014362,CUST-437,Milk,High,False,35,5,30.72,876.36,32.5,5.0,22.75,21.5,9.04,10.0,26.29,17.53,4.54,1.5,1.56,349.0,9.97
TXN-2023-014363,CUST-437,Fresh,Low,False,36,1,95.2,916.83,7.5,5.0,23.4,28.56,5.39,10.0,45.84,27.5,3.49,1.5,1.0,235.03,6.53
TXN-2023-014364,CUST-437,Milk,Low,False,68,1,59.68,1718.19,6.5,5.0,44.2,20.89,8.36,10.0,51.55,34.36,4.25,1.5,1.0,277.65,4.08
TXN-2023-014365,CUST-437,Frozen,Low,False,40,2,62.33,1014.18,13.0,5.0,26.0,24.93,6.6,10.0,20.28,20.28,3.78,1.0,1.0,129.88,3.25
TXN-2023-014366,CUST-437,Delicatessen,Medium,False,32,1,19.63,810.69,7.0,5.0,20.8,9.42,4.92,10.0,64.86,40.53,2.36,1.5,1.5,371.0,11.59
TXN-2023-014367,CUST-437,Fresh,Low,False,61,5,161.32,1528.49,37.5,5.0,39.65,48.4,12.32,10.0,76.42,45.85,7.14,1.5,1.0,423.44,6.94
TXN-2023-014368,CUST-437,Fresh,Low,False,70,1,185.12,1766.61,7.5,5.0,45.5,55.54,8.7,10.0,88.33,53.0,6.11,1.5,1.0,419.51,5.99
TXN-2023-014369,CUST-437,Fresh,Low,False,40,3,105.78,1013.57,22.5,5.0,26.0,31.73,8.03,10.0,50.68,30.41,4.66,1.5,1.0,283.51,7.09
TXN-2023-014370,CUST-437,Fresh,Medium,False,56,4,148.09,1413.27,30.0,5.0,36.4,66.64,10.71,10.0,70.66,42.4,7.44,1.5,1.5,628.32,11.22
TXN-2023-014371,CUST-437,Fresh,Low,False,16,2,42.31,414.72,15.0,5.0,10.4,12.69,4.56,10.0,20.74,12.44,2.38,1.5,1.0,139.82,8.74
TXN-2023-014372,CUST-437,Grocery,Medium,False,28,2,132.7,707.02,12.0,5.0,18.2,19.9,5.28,10.0,7.07,7.07,3.02,1.0,1.5,131.32,4.69
TXN-2023-014373,CUST-437,Fresh,Low,False,59,4,156.03,1495.87,30.0,5.0,38.35,46.81,11.0,10.0,74.79,44.88,6.56,1.5,1.0,401.08,6.8
TXN-2023-014374,CUST-437,Fresh,High,False,11,5,29.09,299.48,37.5,5.0,7.15,17.45,7.45,10.0,14.97,8.98,3.73,1.5,1.8,303.04,27.55
TXN-2023-014375,CUST-437,Fresh,Low,False,42,5,111.07,1051.41,37.5,5.0,27.3,33.32,10.47,10.0,52.57,31.54,5.68,1.5,1.0,320.08,7.62
TXN-2023-014376,CUST-437,Fresh,Low,False,56,3,148.09,1419.68,22.5,5.0,36.4,44.43,9.58,10.0,70.98,42.59,5.9,1.5,1.0,371.08,6.63
