TRANSACTIONID,CUSTOMERID,TRANSACTIONAMOUNT,ISURGENT,BASE_SHIPPING_COST,URGENT_SURCHARGE,SIZE_SURCHARGE,TOTAL_SHIPPING_COST
TXN-2023-011530,CUST-361,877.86,false,26.34,0.00,0.00,26.34
TXN-2023-011531,CUST-361,525.06,false,15.75,0.00,0.00,15.75
TXN-2023-011532,CUST-361,622.79,false,18.68,0.00,0.00,18.68
TXN-2023-011533,CUST-361,564.40,true,16.93,16.93,0.00,33.86
TXN-2023-011534,CUST-361,387.81,false,11.63,0.00,0.00,11.63
TXN-2023-011535,CUST-361,401.50,false,12.05,0.00,0.00,12.05
TXN-2023-011536,CUST-361,397.99,false,11.94,0.00,0.00,11.94
TXN-2023-011537,CUST-361,653.57,false,19.61,0.00,0.00,19.61
TXN-2023-011538,CUST-361,430.14,false,12.90,0.00,0.00,12.90
TXN-2023-011539,CUST-361,735.39,false,22.06,0.00,0.00,22.06
TXN-2023-011540,CUST-361,362.71,false,10.88,0.00,0.00,10.88
TXN-2023-011541,CUST-361,991.59,false,29.75,0.00,0.00,29.75
TXN-2023-011542,CUST-361,252.28,false,7.57,0.00,0.00,7.57
TXN-2023-011543,CUST-361,499.55,false,14.99,0.00,0.00,14.99
TXN-2023-011544,CUST-361,727.51,false,21.83,0.00,0.00,21.83
TXN-2023-011545,CUST-361,506.27,false,15.19,0.00,0.00,15.19
TXN-2023-011546,CUST-361,400.64,false,12.02,0.00,0.00,12.02
TXN-2023-011547,CUST-361,386.82,false,11.60,0.00,0.00,11.60
TXN-2023-011548,CUST-361,383.22,true,11.50,11.50,0.00,22.99
TXN-2023-011549,CUST-361,511.92,true,15.36,15.36,0.00,30.72
TXN-2023-011550,CUST-361,921.86,false,27.66,0.00,0.00,27.66
TXN-2023-011551,CUST-361,400.11,false,12.00,0.00,0.00,12.00
TXN-2023-011552,CUST-361,232.77,false,6.98,0.00,0.00,6.98
TXN-2023-011553,CUST-361,446.65,false,13.40,0.00,0.00,13.40
TXN-2023-011554,CUST-361,314.37,false,9.43,0.00,0.00,9.43
TXN-2023-011555,CUST-361,429.97,false,12.90,0.00,0.00,12.90
TXN-2023-011556,CUST-361,490.51,true,14.72,14.72,0.00,29.43
TXN-2023-011557,CUST-361,263.74,false,7.91,0.00,0.00,7.91
TXN-2023-011558,CUST-361,253.33,false,7.60,0.00,0.00,7.60
TXN-2023-011559,CUST-361,548.32,true,16.45,16.45,0.00,32.90
TXN-2023-011560,CUST-361,1567.91,false,47.04,0.00,0.00,47.04
TXN-2023-011561,CUST-361,511.73,false,15.35,0.00,0.00,15.35
TXN-2023-011562,CUST-361,1145.80,false,34.37,0.00,0.00,34.37
TXN-2023-011563,CUST-361,328.71,true,9.86,9.86,0.00,19.72
TXN-2023-011564,CUST-361,761.01,false,22.83,0.00,0.00,22.83
TXN-2023-011565,CUST-361,363.63,true,10.91,10.91,0.00,21.82
TXN-2023-011566,CUST-361,304.48,false,9.13,0.00,0.00,9.13
TXN-2023-011567,CUST-361,342.33,false,10.27,0.00,0.00,10.27
TXN-2023-011568,CUST-361,326.87,false,9.81,0.00,0.00,9.81
TXN-2023-011569,CUST-361,173.76,false,5.21,0.00,0.00,5.21
TXN-2023-011570,CUST-361,554.17,false,16.63,0.00,0.00,16.63
TXN-2023-011571,CUST-361,905.99,false,27.18,0.00,0.00,27.18
TXN-2023-011572,CUST-361,410.18,false,12.31,0.00,0.00,12.31
TXN-2023-011573,CUST-362,239.56,false,7.19,0.00,0.00,7.19
TXN-2023-011574,CUST-362,337.75,false,10.13,0.00,0.00,10.13
TXN-2023-011575,CUST-362,147.16,false,4.41,0.00,0.00,4.41
TXN-2023-011576,CUST-362,209.90,false,6.30,0.00,0.00,6.30
TXN-2023-011577,CUST-362,326.32,true,9.79,9.79,0.00,19.58
TXN-2023-011578,CUST-362,348.79,false,10.46,0.00,0.00,10.46
TXN-2023-011579,CUST-362,353.10,false,10.59,0.00,0.00,10.59
TXN-2023-011580,CUST-362,249.36,false,7.48,0.00,0.00,7.48
TXN-2023-011581,CUST-362,166.76,false,5.00,0.00,0.00,5.00
TXN-2023-011582,CUST-362,210.18,true,6.31,6.31,0.00,12.61
TXN-2023-011583,CUST-362,403.00,false,12.09,0.00,0.00,12.09
TXN-2023-011584,CUST-362,271.45,false,8.14,0.00,0.00,8.14
TXN-2023-011585,CUST-362,403.50,false,12.11,0.00,0.00,12.11
TXN-2023-011586,CUST-362,242.44,false,7.27,0.00,0.00,7.27
TXN-2023-011587,CUST-362,129.33,false,3.88,0.00,0.00,3.88
TXN-2023-011588,CUST-362,145.68,false,4.37,0.00,0.00,4.37
TXN-2023-011589,CUST-362,92.40,true,2.77,2.77,0.00,5.54
TXN-2023-011590,CUST-362,203.76,false,6.11,0.00,0.00,6.11
TXN-2023-011591,CUST-362,140.26,true,4.21,4.21,0.00,8.42
TXN-2023-011592,CUST-362,218.56,false,6.56,0.00,0.00,6.56
TXN-2023-011593,CUST-362,224.10,true,6.72,6.72,0.00,13.45
TXN-2023-011594,CUST-362,277.08,false,8.31,0.00,0.00,8.31
TXN-2023-011595,CUST-362,141.69,false,4.25,0.00,0.00,4.25
TXN-2023-011596,CUST-362,214.17,false,6.43,0.00,0.00,6.43
TXN-2023-011597,CUST-362,338.89,false,10.17,0.00,0.00,10.17
TXN-2023-011598,CUST-362,242.77,false,7.28,0.00,0.00,7.28
TXN-2023-011599,CUST-362,275.99,false,8.28,0.00,0.00,8.28
TXN-2023-011600,CUST-362,313.20,false,9.40,0.00,0.00,9.40
TXN-2023-011601,CUST-362,111.24,false,3.34,0.00,0.00,3.34
TXN-2023-011602,CUST-362,364.44,true,10.93,10.93,0.00,21.87
TXN-2023-011603,CUST-362,357.14,false,10.71,0.00,0.00,10.71
TXN-2023-011604,CUST-362,275.03,false,8.25,0.00,0.00,8.25
TXN-2023-011605,CUST-363,194.30,false,5.83,0.00,0.00,5.83
TXN-2023-011606,CUST-363,240.82,false,7.22,0.00,0.00,7.22
TXN-2023-011607,CUST-363,240.82,true,7.22,7.22,0.00,14.45
TXN-2023-011608,CUST-363,121.25,false,3.64,0.00,0.00,3.64
TXN-2023-011609,CUST-363,195.74,true,5.87,5.87,0.00,11.74
TXN-2023-011610,CUST-363,246.29,true,7.39,7.39,0.00,14.78
TXN-2023-011611,CUST-363,97.79,false,2.93,0.00,0.00,2.93
TXN-2023-011612,CUST-363,144.59,false,4.34,0.00,0.00,4.34
TXN-2023-011613,CUST-363,200.28,false,6.01,0.00,0.00,6.01
TXN-2023-011614,CUST-363,68.03,false,2.04,0.00,0.00,2.04
TXN-2023-011615,CUST-363,281.86,true,8.46,8.46,0.00,16.91
TXN-2023-011616,CUST-363,66.10,false,1.98,0.00,0.00,1.98
TXN-2023-011617,CUST-363,227.10,false,6.81,0.00,0.00,6.81
TXN-2023-011618,CUST-363,183.81,false,5.51,0.00,0.00,5.51
TXN-2023-011619,CUST-363,287.34,false,8.62,0.00,0.00,8.62
TXN-2023-011620,CUST-363,108.75,false,3.26,0.00,0.00,3.26
TXN-2023-011621,CUST-363,164.46,false,4.93,0.00,0.00,4.93
TXN-2023-011622,CUST-363,233.29,false,7.00,0.00,0.00,7.00
TXN-2023-011623,CUST-363,43.06,false,1.29,0.00,0.00,1.29
TXN-2023-011624,CUST-363,174.89,false,5.25,0.00,0.00,5.25
TXN-2023-011625,CUST-363,101.53,false,3.05,0.00,0.00,3.05
TXN-2023-011626,CUST-363,282.34,true,8.47,8.47,0.00,16.94
TXN-2023-011627,CUST-363,291.66,false,8.75,0.00,0.00,8.75
TXN-2023-011628,CUST-363,154.65,true,4.64,4.64,0.00,9.28
TXN-2023-011629,CUST-363,105.43,false,3.16,0.00,0.00,3.16
TXN-2023-011630,CUST-363,135.45,false,4.06,0.00,0.00,4.06
TXN-2023-011631,CUST-363,333.86,false,10.02,0.00,0.00,10.02
TXN-2023-011632,CUST-363,193.17,false,5.80,0.00,0.00,5.80
TXN-2023-011633,CUST-363,260.32,false,7.81,0.00,0.00,7.81
TXN-2023-011634,CUST-363,123.76,true,3.71,3.71,0.00,7.43
TXN-2023-011635,CUST-363,314.70,false,9.44,0.00,0.00,9.44
TXN-2023-011636,CUST-363,193.95,false,5.82,0.00,0.00,5.82
TXN-2023-011637,CUST-363,88.41,false,2.65,0.00,0.00,2.65
TXN-2023-011638,CUST-363,105.35,false,3.16,0.00,0.00,3.16
TXN-2023-011639,CUST-363,222.82,true,6.68,6.68,0.00,13.37
TXN-2023-011640,CUST-363,77.83,false,2.33,0.00,0.00,2.33
TXN-2023-011641,CUST-363,211.76,true,6.35,6.35,0.00,12.71
TXN-2023-011642,CUST-363,369.43,false,11.08,0.00,0.00,11.08
TXN-2023-011643,CUST-363,96.50,true,2.90,2.90,0.00,5.79
TXN-2023-011644,CUST-363,77.88,false,2.34,0.00,0.00,2.34
TXN-2023-011645,CUST-363,364.64,false,10.94,0.00,0.00,10.94
TXN-2023-011646,CUST-364,261.35,false,7.84,0.00,0.00,7.84
TXN-2023-011647,CUST-364,100.61,false,3.02,0.00,0.00,3.02
TXN-2023-011648,CUST-364,358.25,false,10.75,0.00,0.00,10.75
TXN-2023-011649,CUST-364,138.76,false,4.16,0.00,0.00,4.16
TXN-2023-011650,CUST-364,122.66,false,3.68,0.00,0.00,3.68
TXN-2023-011651,CUST-364,106.38,false,3.19,0.00,0.00,3.19
TXN-2023-011652,CUST-364,265.42,false,7.96,0.00,0.00,7.96
TXN-2023-011653,CUST-364,306.17,false,9.19,0.00,0.00,9.19
TXN-2023-011654,CUST-364,374.53,false,11.24,0.00,0.00,11.24
TXN-2023-011655,CUST-364,221.72,false,6.65,0.00,0.00,6.65
TXN-2023-011656,CUST-364,154.68,true,4.64,4.64,0.00,9.28
TXN-2023-011657,CUST-364,220.87,false,6.63,0.00,0.00,6.63
TXN-2023-011658,CUST-364,171.44,false,5.14,0.00,0.00,5.14
TXN-2023-011659,CUST-364,182.04,false,5.46,0.00,0.00,5.46
TXN-2023-011660,CUST-364,120.59,false,3.62,0.00,0.00,3.62
TXN-2023-011661,CUST-364,87.31,false,2.62,0.00,0.00,2.62
TXN-2023-011662,CUST-364,332.55,false,9.98,0.00,0.00,9.98
TXN-2023-011663,CUST-364,338.57,false,10.16,0.00,0.00,10.16
TXN-2023-011664,CUST-364,149.44,true,4.48,4.48,0.00,8.97
TXN-2023-011665,CUST-364,384.88,true,11.55,11.55,0.00,23.09
TXN-2023-011666,CUST-364,221.61,false,6.65,0.00,0.00,6.65
TXN-2023-011667,CUST-364,367.24,false,11.02,0.00,0.00,11.02
TXN-2023-011668,CUST-364,273.68,false,8.21,0.00,0.00,8.21
TXN-2023-011669,CUST-364,171.13,false,5.13,0.00,0.00,5.13
TXN-2023-011670,CUST-364,168.85,false,5.07,0.00,0.00,5.07
TXN-2023-011671,CUST-364,207.39,false,6.22,0.00,0.00,6.22
TXN-2023-011672,CUST-364,347.10,true,10.41,10.41,0.00,20.83
TXN-2023-011673,CUST-364,359.54,false,10.79,0.00,0.00,10.79
TXN-2023-011674,CUST-364,190.23,false,5.71,0.00,0.00,5.71
TXN-2023-011675,CUST-364,165.03,false,4.95,0.00,0.00,4.95
TXN-2023-011676,CUST-364,140.41,false,4.21,0.00,0.00,4.21
TXN-2023-011677,CUST-364,461.70,false,13.85,0.00,0.00,13.85
TXN-2023-011678,CUST-364,297.74,true,8.93,8.93,0.00,17.86
TXN-2023-011679,CUST-364,161.72,true,4.85,4.85,0.00,9.70
TXN-2023-011680,CUST-364,300.89,false,9.03,0.00,0.00,9.03
TXN-2023-011681,CUST-364,401.96,false,12.06,0.00,0.00,12.06
TXN-2023-011682,CUST-364,186.31,true,5.59,5.59,0.00,11.18
TXN-2023-011683,CUST-364,468.16,true,14.04,14.04,0.00,28.09
TXN-2023-011684,CUST-364,368.35,false,11.05,0.00,0.00,11.05
TXN-2023-011685,CUST-364,104.26,false,3.13,0.00,0.00,3.13
TXN-2023-011686,CUST-364,212.12,false,6.36,0.00,0.00,6.36
TXN-2023-011687,CUST-364,242.04,false,7.26,0.00,0.00,7.26
TXN-2023-011688,CUST-364,289.83,false,8.69,0.00,0.00,8.69
TXN-2023-011689,CUST-364,187.59,false,5.63,0.00,0.00,5.63
TXN-2023-011690,CUST-364,287.13,false,8.61,0.00,0.00,8.61
TXN-2023-011691,CUST-364,136.50,false,4.10,0.00,0.00,4.10
TXN-2023-011692,CUST-364,252.77,false,7.58,0.00,0.00,7.58
TXN-2023-011693,CUST-364,374.66,false,11.24,0.00,0.00,11.24
TXN-2023-011694,CUST-364,157.84,false,4.74,0.00,0.00,4.74
TXN-2023-011695,CUST-365,151.96,false,4.56,0.00,0.00,4.56
TXN-2023-011696,CUST-365,81.19,false,2.44,0.00,0.00,2.44
TXN-2023-011697,CUST-365,148.40,false,4.45,0.00,0.00,4.45
TXN-2023-011698,CUST-365,151.96,false,4.56,0.00,0.00,4.56
TXN-2023-011699,CUST-365,59.45,false,1.78,0.00,0.00,1.78
TXN-2023-011700,CUST-365,136.14,true,4.08,4.08,0.00,8.17
TXN-2023-011701,CUST-365,79.19,false,2.38,0.00,0.00,2.38
TXN-2023-011702,CUST-365,146.29,false,4.39,0.00,0.00,4.39
TXN-2023-011703,CUST-365,157.47,false,4.72,0.00,0.00,4.72
TXN-2023-011704,CUST-365,158.86,false,4.77,0.00,0.00,4.77
TXN-2023-011705,CUST-365,140.86,false,4.23,0.00,0.00,4.23
TXN-2023-011706,CUST-365,158.86,false,4.77,0.00,0.00,4.77
TXN-2023-011707,CUST-365,158.86,false,4.77,0.00,0.00,4.77
TXN-2023-011708,CUST-365,148.27,false,4.45,0.00,0.00,4.45
TXN-2023-011709,CUST-365,177.86,false,5.34,0.00,0.00,5.34
TXN-2023-011710,CUST-365,100.51,false,3.02,0.00,0.00,3.02
TXN-2023-011711,CUST-365,177.86,false,5.34,0.00,0.00,5.34
TXN-2023-011712,CUST-365,153.58,false,4.61,0.00,0.00,4.61
TXN-2023-011713,CUST-365,64.42,false,1.93,0.00,0.00,1.93
TXN-2023-011714,CUST-365,95.09,false,2.85,0.00,0.00,2.85
TXN-2023-011715,CUST-365,56.33,false,1.69,0.00,0.00,1.69
TXN-2023-011716,CUST-365,85.73,true,2.57,2.57,0.00,5.14
TXN-2023-011717,CUST-365,186.49,false,5.59,0.00,0.00,5.59
TXN-2023-011718,CUST-365,140.67,false,4.22,0.00,0.00,4.22
TXN-2023-011719,CUST-365,46.96,false,1.41,0.00,0.00,1.41
TXN-2023-011720,CUST-365,186.49,true,5.59,5.59,0.00,11.19
TXN-2023-011721,CUST-365,78.02,true,2.34,2.34,0.00,4.68
TXN-2023-011722,CUST-365,165.73,false,4.97,0.00,0.00,4.97
TXN-2023-011723,CUST-365,148.98,false,4.47,0.00,0.00,4.47
TXN-2023-011724,CUST-365,199.78,false,5.99,0.00,0.00,5.99
TXN-2023-011725,CUST-365,131.04,false,3.93,0.00,0.00,3.93
TXN-2023-011726,CUST-365,67.25,false,2.02,0.00,0.00,2.02
TXN-2023-011727,CUST-365,45.70,false,1.37,0.00,0.00,1.37
TXN-2023-011728,CUST-365,48.65,true,1.46,1.46,0.00,2.92
TXN-2023-011729,CUST-365,210.67,false,6.32,0.00,0.00,6.32
TXN-2023-011730,CUST-365,161.33,false,4.84,0.00,0.00,4.84
TXN-2023-011731,CUST-365,112.55,false,3.38,0.00,0.00,3.38
TXN-2023-011732,CUST-365,198.58,false,5.96,0.00,0.00,5.96
TXN-2023-011733,CUST-365,62.97,false,1.89,0.00,0.00,1.89
TXN-2023-011734,CUST-365,192.02,false,5.76,0.00,0.00,5.76
TXN-2023-011735,CUST-365,159.07,true,4.77,4.77,0.00,9.54
TXN-2023-011736,CUST-365,123.32,false,3.70,0.00,0.00,3.70
TXN-2023-011737,CUST-365,207.21,false,6.22,0.00,0.00,6.22
TXN-2023-011738,CUST-365,171.00,false,5.13,0.00,0.00,5.13
TXN-2023-011739,CUST-365,157.01,false,4.71,0.00,0.00,4.71
TXN-2023-011740,CUST-365,91.24,false,2.74,0.00,0.00,2.74
TXN-2023-011741,CUST-365,92.26,true,2.77,2.77,0.00,5.54
TXN-2023-011742,CUST-365,99.16,false,2.97,0.00,0.00,2.97
TXN-2023-011743,CUST-365,55.63,false,1.67,0.00,0.00,1.67
TXN-2023-011744,CUST-365,233.11,false,6.99,0.00,0.00,6.99
TXN-2023-011745,CUST-365,232.59,false,6.98,0.00,0.00,6.98
TXN-2023-011746,CUST-365,115.71,false,3.47,0.00,0.00,3.47
TXN-2023-011747,CUST-365,186.65,false,5.60,0.00,0.00,5.60
TXN-2023-011748,CUST-366,2758.64,false,82.76,0.00,0.00,82.76
TXN-2023-011749,CUST-366,2821.34,false,84.64,0.00,0.00,84.64
TXN-2023-011750,CUST-366,1827.75,false,54.83,0.00,0.00,54.83
TXN-2023-011751,CUST-366,1038.28,false,31.15,0.00,0.00,31.15
TXN-2023-011752,CUST-366,2010.29,false,60.31,0.00,0.00,60.31
TXN-2023-011753,CUST-366,1925.41,false,57.76,0.00,0.00,57.76
TXN-2023-011754,CUST-366,1954.26,false,58.63,0.00,0.00,58.63
TXN-2023-011755,CUST-366,3049.63,false,91.49,0.00,27.45,118.94
TXN-2023-011756,CUST-366,1241.09,false,37.23,0.00,0.00,37.23
TXN-2023-011757,CUST-366,1541.38,false,46.24,0.00,0.00,46.24
TXN-2023-011758,CUST-366,2045.93,false,61.38,0.00,0.00,61.38
TXN-2023-011759,CUST-366,2204.58,false,66.14,0.00,0.00,66.14
TXN-2023-011760,CUST-366,2231.77,false,66.95,0.00,0.00,66.95
TXN-2023-011761,CUST-366,1433.65,false,43.01,0.00,0.00,43.01
TXN-2023-011762,CUST-367,305.76,false,9.17,0.00,0.00,9.17
TXN-2023-011763,CUST-367,793.30,false,23.80,0.00,0.00,23.80
TXN-2023-011764,CUST-367,266.49,false,7.99,0.00,0.00,7.99
TXN-2023-011765,CUST-367,822.47,false,24.67,0.00,0.00,24.67
TXN-2023-011766,CUST-367,611.13,false,18.33,0.00,0.00,18.33
TXN-2023-011767,CUST-367,299.09,false,8.97,0.00,0.00,8.97
TXN-2023-011768,CUST-367,304.53,false,9.14,0.00,0.00,9.14
TXN-2023-011769,CUST-367,535.96,false,16.08,0.00,0.00,16.08
TXN-2023-011770,CUST-367,400.53,false,12.02,0.00,0.00,12.02
TXN-2023-011771,CUST-367,317.44,false,9.52,0.00,0.00,9.52
TXN-2023-011772,CUST-367,555.48,false,16.66,0.00,0.00,16.66
TXN-2023-011773,CUST-367,662.22,false,19.87,0.00,0.00,19.87
TXN-2023-011774,CUST-367,436.49,false,13.09,0.00,0.00,13.09
TXN-2023-011775,CUST-367,278.13,false,8.34,0.00,0.00,8.34
TXN-2023-011776,CUST-367,480.66,false,14.42,0.00,0.00,14.42
TXN-2023-011777,CUST-367,769.91,false,23.10,0.00,0.00,23.10
TXN-2023-011778,CUST-367,320.93,false,9.63,0.00,0.00,9.63
TXN-2023-011779,CUST-367,678.52,false,20.36,0.00,0.00,20.36
TXN-2023-011780,CUST-367,250.67,false,7.52,0.00,0.00,7.52
TXN-2023-011781,CUST-367,258.43,false,7.75,0.00,0.00,7.75
TXN-2023-011782,CUST-367,284.49,false,8.53,0.00,0.00,8.53
TXN-2023-011783,CUST-367,522.15,false,15.66,0.00,0.00,15.66
TXN-2023-011784,CUST-367,337.47,true,10.12,10.12,0.00,20.25
TXN-2023-011785,CUST-367,210.90,false,6.33,0.00,0.00,6.33
TXN-2023-011786,CUST-367,442.19,false,13.27,0.00,0.00,13.27
TXN-2023-011787,CUST-367,336.01,false,10.08,0.00,0.00,10.08
TXN-2023-011788,CUST-367,140.78,false,4.22,0.00,0.00,4.22
TXN-2023-011789,CUST-367,313.33,false,9.40,0.00,0.00,9.40
TXN-2023-011790,CUST-367,1187.58,false,35.63,0.00,0.00,35.63
TXN-2023-011791,CUST-367,449.98,false,13.50,0.00,0.00,13.50
TXN-2023-011792,CUST-367,201.77,true,6.05,6.05,0.00,12.11
TXN-2023-011793,CUST-367,230.52,false,6.92,0.00,0.00,6.92
TXN-2023-011794,CUST-367,242.30,false,7.27,0.00,0.00,7.27
TXN-2023-011795,CUST-367,251.46,false,7.54,0.00,0.00,7.54
TXN-2023-011796,CUST-367,784.96,false,23.55,0.00,0.00,23.55
TXN-2023-011797,CUST-368,244.52,false,7.34,0.00,0.00,7.34
TXN-2023-011798,CUST-368,246.37,false,7.39,0.00,0.00,7.39
TXN-2023-011799,CUST-368,129.48,false,3.88,0.00,0.00,3.88
TXN-2023-011800,CUST-368,251.97,false,7.56,0.00,0.00,7.56
TXN-2023-011801,CUST-368,121.56,false,3.65,0.00,0.00,3.65
TXN-2023-011802,CUST-368,251.97,false,7.56,0.00,0.00,7.56
TXN-2023-011803,CUST-368,71.38,false,2.14,0.00,0.00,2.14
TXN-2023-011804,CUST-368,66.87,false,2.01,0.00,0.00,2.01
TXN-2023-011805,CUST-368,206.08,false,6.18,0.00,0.00,6.18
TXN-2023-011806,CUST-368,201.09,false,6.03,0.00,0.00,6.03
TXN-2023-011807,CUST-368,87.82,false,2.63,0.00,0.00,2.63
TXN-2023-011808,CUST-368,207.23,false,6.22,0.00,0.00,6.22
TXN-2023-011809,CUST-368,146.75,true,4.40,4.40,0.00,8.81
TXN-2023-011810,CUST-368,93.31,false,2.80,0.00,0.00,2.80
TXN-2023-011811,CUST-368,101.67,false,3.05,0.00,0.00,3.05
TXN-2023-011812,CUST-368,293.97,false,8.82,0.00,0.00,8.82
TXN-2023-011813,CUST-368,165.66,false,4.97,0.00,0.00,4.97
TXN-2023-011814,CUST-368,270.01,false,8.10,0.00,0.00,8.10
TXN-2023-011815,CUST-368,116.96,false,3.51,0.00,0.00,3.51
TXN-2023-011816,CUST-368,145.58,false,4.37,0.00,0.00,4.37
TXN-2023-011817,CUST-368,84.99,false,2.55,0.00,0.00,2.55
TXN-2023-011818,CUST-368,341.56,false,10.25,0.00,0.00,10.25
TXN-2023-011819,CUST-368,268.77,false,8.06,0.00,0.00,8.06
TXN-2023-011820,CUST-368,321.97,false,9.66,0.00,0.00,9.66
TXN-2023-011821,CUST-368,186.41,false,5.59,0.00,0.00,5.59
TXN-2023-011822,CUST-368,321.97,false,9.66,0.00,0.00,9.66
TXN-2023-011823,CUST-368,177.50,false,5.33,0.00,0.00,5.33
TXN-2023-011824,CUST-368,304.65,false,9.14,0.00,0.00,9.14
TXN-2023-011825,CUST-368,214.60,false,6.44,0.00,0.00,6.44
TXN-2023-011826,CUST-368,159.44,false,4.78,0.00,0.00,4.78
TXN-2023-011827,CUST-368,117.26,false,3.52,0.00,0.00,3.52
TXN-2023-011828,CUST-368,126.75,false,3.80,0.00,0.00,3.80
TXN-2023-011829,CUST-368,278.45,false,8.35,0.00,0.00,8.35
TXN-2023-011830,CUST-368,185.42,false,5.56,0.00,0.00,5.56
TXN-2023-011831,CUST-368,218.72,false,6.56,0.00,0.00,6.56
TXN-2023-011832,CUST-368,227.28,false,6.82,0.00,0.00,6.82
TXN-2023-011833,CUST-369,378.40,false,11.35,0.00,0.00,11.35
TXN-2023-011834,CUST-369,407.60,false,12.23,0.00,0.00,12.23
TXN-2023-011835,CUST-369,245.50,true,7.37,7.37,0.00,14.73
TXN-2023-011836,CUST-369,198.67,false,5.96,0.00,0.00,5.96
TXN-2023-011837,CUST-369,472.81,false,14.18,0.00,0.00,14.18
TXN-2023-011838,CUST-369,415.92,false,12.48,0.00,0.00,12.48
TXN-2023-011839,CUST-369,596.84,false,17.91,0.00,0.00,17.91
TXN-2023-011840,CUST-369,968.88,false,29.07,0.00,0.00,29.07
TXN-2023-011841,CUST-369,766.03,false,22.98,0.00,0.00,22.98
TXN-2023-011842,CUST-369,642.69,true,19.28,19.28,0.00,38.56
TXN-2023-011843,CUST-369,1319.34,false,39.58,0.00,0.00,39.58
TXN-2023-011844,CUST-369,683.23,false,20.50,0.00,0.00,20.50
TXN-2023-011845,CUST-369,466.43,false,13.99,0.00,0.00,13.99
TXN-2023-011846,CUST-369,239.74,false,7.19,0.00,0.00,7.19
TXN-2023-011847,CUST-369,600.49,false,18.01,0.00,0.00,18.01
TXN-2023-011848,CUST-369,152.11,false,4.56,0.00,0.00,4.56
TXN-2023-011849,CUST-369,1018.57,false,30.56,0.00,0.00,30.56
TXN-2023-011850,CUST-369,339.97,false,10.20,0.00,0.00,10.20
TXN-2023-011851,CUST-369,416.85,false,12.51,0.00,0.00,12.51
TXN-2023-011852,CUST-369,476.32,false,14.29,0.00,0.00,14.29
TXN-2023-011853,CUST-369,803.58,false,24.11,0.00,0.00,24.11
TXN-2023-011854,CUST-369,543.73,false,16.31,0.00,0.00,16.31
TXN-2023-011855,CUST-369,445.69,false,13.37,0.00,0.00,13.37
TXN-2023-011856,CUST-369,450.76,false,13.52,0.00,0.00,13.52
TXN-2023-011857,CUST-369,544.83,false,16.34,0.00,0.00,16.34
TXN-2023-011858,CUST-369,469.03,true,14.07,14.07,0.00,28.14
TXN-2023-011859,CUST-369,648.85,false,19.47,0.00,0.00,19.47
TXN-2023-011860,CUST-369,678.49,false,20.35,0.00,0.00,20.35
TXN-2023-011861,CUST-369,556.93,false,16.71,0.00,0.00,16.71
TXN-2023-011862,CUST-369,513.70,false,15.41,0.00,0.00,15.41
TXN-2023-011863,CUST-369,553.47,false,16.60,0.00,0.00,16.60
TXN-2023-011864,CUST-369,413.41,false,12.40,0.00,0.00,12.40
TXN-2023-011865,CUST-369,309.87,false,9.30,0.00,0.00,9.30
TXN-2023-011866,CUST-369,572.47,false,17.17,0.00,0.00,17.17
TXN-2023-011867,CUST-369,738.52,false,22.16,0.00,0.00,22.16
TXN-2023-011868,CUST-369,589.73,false,17.69,0.00,0.00,17.69
TXN-2023-011869,CUST-369,723.25,true,21.70,21.70,0.00,43.40
TXN-2023-011870,CUST-369,198.22,false,5.95,0.00,0.00,5.95
TXN-2023-011871,CUST-369,886.26,false,26.59,0.00,0.00,26.59
TXN-2023-011872,CUST-369,231.39,false,6.94,0.00,0.00,6.94
TXN-2023-011873,CUST-369,862.98,true,25.89,25.89,0.00,51.78
TXN-2023-011874,CUST-369,222.74,false,6.68,0.00,0.00,6.68
TXN-2023-011875,CUST-369,821.64,false,24.65,0.00,0.00,24.65
TXN-2023-011876,CUST-369,546.53,false,16.40,0.00,0.00,16.40
TXN-2023-011877,CUST-369,394.23,false,11.83,0.00,0.00,11.83
TXN-2023-011878,CUST-369,620.07,true,18.60,18.60,0.00,37.20
TXN-2023-011879,CUST-369,433.07,false,12.99,0.00,0.00,12.99
TXN-2023-011880,CUST-369,489.53,false,14.69,0.00,0.00,14.69
TXN-2023-011881,CUST-369,409.27,false,12.28,0.00,0.00,12.28
TXN-2023-011882,CUST-369,976.56,false,29.30,0.00,0.00,29.30
TXN-2023-011883,CUST-369,581.67,false,17.45,0.00,0.00,17.45
TXN-2023-011884,CUST-369,605.13,false,18.15,0.00,0.00,18.15
TXN-2023-011885,CUST-370,131.74,true,3.95,3.95,0.00,7.90
TXN-2023-011886,CUST-370,126.65,false,3.80,0.00,0.00,3.80
TXN-2023-011887,CUST-370,170.85,true,5.13,5.13,0.00,10.25
TXN-2023-011888,CUST-370,225.13,false,6.75,0.00,0.00,6.75
TXN-2023-011889,CUST-370,129.57,false,3.89,0.00,0.00,3.89
TXN-2023-011890,CUST-370,195.19,false,5.86,0.00,0.00,5.86
TXN-2023-011891,CUST-370,56.38,false,1.69,0.00,0.00,1.69
TXN-2023-011892,CUST-370,151.33,false,4.54,0.00,0.00,4.54
TXN-2023-011893,CUST-370,197.91,false,5.94,0.00,0.00,5.94
TXN-2023-011894,CUST-370,245.61,false,7.37,0.00,0.00,7.37
